ID,Gender,DOB,10percentage,12graduation,12percentage,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary,profile,locale,prefix,first_name,last_name,full_name,gender,dob,birth_country,passport_number,passport_expiry,phone_number,email,secondary_address,building_number,street_name,street_suffix,city,postcode,state_abbr,address,cc_number,cc_expiry,cc_security_code,company_name,company_suffix,user_agent
781327,m,1987-11-21,60.0,2006,50.0,11013,2,B.Tech/B.E.,computer science & engineering,69.94,11013,0,2013,240,340,430,0.143256541032196,295,-1,-1,-1,-1,-1,-1,-1.8825,-2.2851,-0.2974,-0.2344,-0.6692,84167.0,"{""locale"": ""en_TH"", ""prefix"": ""Mrs."", ""first_name"": ""Ratchanon"", ""last_name"": ""Norramon"", ""full_name"": ""Ratchanon Norramon"", ""gender"": ""m"", ""dob"": ""1929-07-12"", ""birth_country"": ""TH"", ""passport_number"": ""312035736"", ""passport_expiry"": ""2029-04-19"", ""phone_number"": ""+61 421 826 786"", ""email"": ""erikrice@example.org"", ""secondary_address"": ""Apt. 234 "", ""building_number"": ""293"", ""street_name"": ""Hill Street"", ""street_suffix"": ""Lower"", ""city"": ""Mcdonaldborough"", ""postcode"": "" 2985"", ""state_abbr"": "" WA"", ""address"": ""Apt. 234 293 Hill Street Lower, Mcdonaldborough  WA,  2985"", ""cc_number"": ""3505180044974321"", ""cc_expiry"": ""12/27"", ""cc_security_code"": ""519"", ""company_name"": ""York-Smith"", ""company_suffix"": ""LLC"", ""user_agent"": ""Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/5.1)""}",en_TH,Mrs.,Ratchanon,Norramon,Ratchanon Norramon,m,1929-07-12,TH,312035736,2029-04-19,+61 421 826 786,erikrice@example.org,Apt. 234 ,293,Hill Street,Lower,Mcdonaldborough,2985, WA,"Apt. 234 293 Hill Street Lower, Mcdonaldborough  WA,  2985",3505180044974321,12/27,519,York-Smith,LLC,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/5.1)
1268344,m,1990-03-10,78.0,2009,75.0,7765,2,B.Tech/B.E.,mechanical engineering,73.0,7765,0,2014,630,555,570,0.0669607065028304,-1,-1,-1,253,-1,-1,-1,1.7081,-0.1206,0.01,-1.7556,0.2889,84167.0,"{""locale"": ""en_AU"", ""prefix"": ""Miss"", ""first_name"": ""Brian"", ""last_name"": ""Cannon"", ""full_name"": ""Brian Cannon"", ""gender"": ""m"", ""dob"": ""2016-11-10"", ""birth_country"": ""AU"", ""passport_number"": ""923061272"", ""passport_expiry"": ""2028-02-27"", ""phone_number"": ""0447.291.442"", ""email"": ""heathermason@example.com"", ""secondary_address"": ""Suite 296 "", ""building_number"": ""511"", ""street_name"": ""Allen Interchange"", ""street_suffix"": ""Crossway"", ""city"": ""South Sandra"", ""postcode"": "" 2638"", ""state_abbr"": "" ACT"", ""address"": ""Suite 296 511 Allen Interchange Crossway, South Sandra  ACT,  2638"", ""cc_number"": ""3565060631128357"", ""cc_expiry"": ""05/29"", ""cc_security_code"": ""544"", ""company_name"": ""Gonzales-Terry"", ""company_suffix"": ""LLC"", ""user_agent"": ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/52.0.865.0 Safari/531.1""}",en_AU,Miss,Brian,Cannon,Brian Cannon,m,2016-11-10,AU,923061272,2028-02-27,0447.291.442,heathermason@example.com,Suite 296 ,511,Allen Interchange,Crossway,South Sandra,2638, ACT,"Suite 296 511 Allen Interchange Crossway, South Sandra  ACT,  2638",3565060631128357,05/29,544,Gonzales-Terry,LLC,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/52.0.865.0 Safari/531.1"
1274612,m,1989-09-17,71.8,2007,68.2,267,2,B.Tech/B.E.,electronics and communication engineering,76.5,267,0,2012,615,590,585,-1.0,485,-1,-1,-1,-1,-1,-1,-0.159,-0.7866,-0.7585,0.1459,-2.0105,82735.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Timothy"", ""last_name"": ""Allen"", ""full_name"": ""Timothy Allen"", ""gender"": ""m"", ""dob"": ""1978-03-02"", ""birth_country"": ""AU"", ""passport_number"": ""505739269"", ""passport_expiry"": ""2024-10-30"", ""phone_number"": ""+61-468-346-180"", ""email"": ""tiffanygould@example.net"", ""secondary_address"": ""0/"", ""building_number"": ""610"", ""street_name"": ""Jose Arcade"", ""street_suffix"": ""Motorway"", ""city"": ""Lake Baileyton"", ""postcode"": "" 2664"", ""state_abbr"": "" NT"", ""address"": ""0/610 Jose Arcade Motorway, Lake Baileyton  NT,  2664"", ""cc_number"": ""4553927889134182"", ""cc_expiry"": ""07/32"", ""cc_security_code"": ""868"", ""company_name"": ""Spears and Sons"", ""company_suffix"": ""Ltd"", ""user_agent"": ""Mozilla/5.0 (Windows NT 5.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/53.0.895.0 Safari/535.2""}",en_AU,Mrs.,Timothy,Allen,Timothy Allen,m,1978-03-02,AU,505739269,2024-10-30,+61-468-346-180,tiffanygould@example.net,0/,610,Jose Arcade,Motorway,Lake Baileyton,2664, NT,"0/610 Jose Arcade Motorway, Lake Baileyton  NT,  2664",4553927889134182,07/32,868,Spears and Sons,Ltd,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/53.0.895.0 Safari/535.2"
1259836,m,1992-02-26,85.0,2009,81.0,1906,2,B.Tech/B.E.,computer science & engineering,76.7,1906,1,2013,455,530,440,0.622642915849938,455,-1,407,-1,-1,-1,-1,1.7081,0.8784,1.7007,0.1459,0.8637,87389.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Joseph"", ""last_name"": ""Moses"", ""full_name"": ""Joseph Moses"", ""gender"": ""m"", ""dob"": ""1909-01-11"", ""birth_country"": ""AU"", ""passport_number"": ""J18197067"", ""passport_expiry"": ""2025-09-25"", ""phone_number"": ""94228382"", ""email"": ""oscarsanchez@example.org"", ""secondary_address"": ""527/"", ""building_number"": ""953"", ""street_name"": ""Baker Pathway"", ""street_suffix"": ""Street"", ""city"": ""Sanchezfurt"", ""postcode"": "" 0855"", ""state_abbr"": "" VIC"", ""address"": ""527/953 Baker Pathway Street, Sanchezfurt  VIC,  0855"", ""cc_number"": ""4470483187101956573"", ""cc_expiry"": ""06/25"", ""cc_security_code"": ""963"", ""company_name"": ""Dunlap Inc"", ""company_suffix"": ""Inc"", ""user_agent"": ""Opera/8.49.(Windows NT 6.1; oc-FR) Presto/2.9.164 Version/10.00""}",en_AU,Mrs.,Joseph,Moses,Joseph Moses,m,1909-01-11,AU,J18197067,2025-09-25,94228382,oscarsanchez@example.org,527/,953,Baker Pathway,Street,Sanchezfurt,855, VIC,"527/953 Baker Pathway Street, Sanchezfurt  VIC,  0855",4470483187101956573,06/25,963,Dunlap Inc,Inc,Opera/8.49.(Windows NT 6.1; oc-FR) Presto/2.9.164 Version/10.00
977034,m,1990-06-18,61.69,2008,60.66,285,1,MCA,computer application,77.5,285,0,2014,440,605,520,0.356536487724475,575,-1,346,-1,-1,-1,-1,0.5591,0.3789,0.6248,0.3995,-1.0524,84167.0,"{""locale"": ""es_CO"", ""prefix"": ""Mrs."", ""first_name"": ""Marco"", ""last_name"": ""Duarte"", ""full_name"": ""Marco Duarte"", ""gender"": ""m"", ""dob"": ""1942-07-26"", ""birth_country"": ""CO"", ""passport_number"": ""Y26910909"", ""passport_expiry"": ""2026-06-17"", ""phone_number"": ""+61.436.302.945"", ""email"": ""cynthia47@example.net"", ""secondary_address"": ""3/"", ""building_number"": ""954"", ""street_name"": ""Taylor Trunkway"", ""street_suffix"": ""Concourse"", ""city"": ""East Williammouth"", ""postcode"": "" 2690"", ""state_abbr"": "" QLD"", ""address"": ""3/954 Taylor Trunkway Concourse, East Williammouth  QLD,  2690"", ""cc_number"": ""501844173192"", ""cc_expiry"": ""07/27"", ""cc_security_code"": ""864"", ""company_name"": ""Guerrero-Garcia"", ""company_suffix"": ""PLC"", ""user_agent"": ""Opera/8.74.(X11; Linux x86_64; om-KE) Presto/2.9.160 Version/12.00""}",es_CO,Mrs.,Marco,Duarte,Marco Duarte,m,1942-07-26,CO,Y26910909,2026-06-17,+61.436.302.945,cynthia47@example.net,3/,954,Taylor Trunkway,Concourse,East Williammouth,2690, QLD,"3/954 Taylor Trunkway Concourse, East Williammouth  QLD,  2690",501844173192,07/27,864,Guerrero-Garcia,PLC,Opera/8.74.(X11; Linux x86_64; om-KE) Presto/2.9.160 Version/12.00
668869,m,1991-09-01,85.0,2009,82.0,6566,2,B.Tech/B.E.,electronics and communication engineering,81.0,6566,1,2013,730,525,690,0.694479327708463,465,366,-1,-1,-1,393,-1,0.99,0.2124,0.6248,0.2727,-1.0524,87210.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Victor"", ""last_name"": ""Long"", ""full_name"": ""Victor Long"", ""gender"": ""m"", ""dob"": ""2011-07-07"", ""birth_country"": ""AU"", ""passport_number"": ""144800061"", ""passport_expiry"": ""2027-08-20"", ""phone_number"": ""0450 377 233"", ""email"": ""stephanievasquez@example.net"", ""secondary_address"": ""Suite 228 "", ""building_number"": ""046"", ""street_name"": ""Valerie Arcade"", ""street_suffix"": ""Estate"", ""city"": ""Lake Norma"", ""postcode"": "" 2930"", ""state_abbr"": "" QLD"", ""address"": ""Suite 228 046 Valerie Arcade Estate, Lake Norma  QLD,  2930"", ""cc_number"": ""348835586055790"", ""cc_expiry"": ""07/30"", ""cc_security_code"": ""235"", ""company_name"": ""Lin Ltd"", ""company_suffix"": ""Group"", ""user_agent"": ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/63.0.893.0 Safari/534.2""}",en_AU,Mrs.,Victor,Long,Victor Long,m,2011-07-07,AU,144800061,2027-08-20,0450 377 233,stephanievasquez@example.net,Suite 228 ,46,Valerie Arcade,Estate,Lake Norma,2930, QLD,"Suite 228 046 Valerie Arcade Estate, Lake Norma  QLD,  2930",348835586055790,07/30,235,Lin Ltd,Group,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/63.0.893.0 Safari/534.2"
915600,m,1991-06-26,80.13,2008,69.17,5696,2,B.Tech/B.E.,computer science and technology,60.34,5696,0,2012,590,440,385,0.996744486852253,475,-1,623,-1,-1,-1,-1,-0.5899,-0.6201,0.4711,-0.3612,-0.2859,83272.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""James"", ""last_name"": ""Ball"", ""full_name"": ""James Ball"", ""gender"": ""m"", ""dob"": ""1929-10-23"", ""birth_country"": ""AU"", ""passport_number"": ""Z27900118"", ""passport_expiry"": ""2024-08-09"", ""phone_number"": ""08-0504-5486"", ""email"": ""fbaker@example.com"", ""secondary_address"": ""Unit 21 "", ""building_number"": ""89"", ""street_name"": ""Potter Spur"", ""street_suffix"": ""Park"", ""city"": ""South Douglas"", ""postcode"": "" 0251"", ""state_abbr"": "" NSW"", ""address"": ""Unit 21 89 Potter Spur Park, South Douglas  NSW,  0251"", ""cc_number"": ""2719371946233189"", ""cc_expiry"": ""03/33"", ""cc_security_code"": ""344"", ""company_name"": ""Day, Mcintyre and Brown"", ""company_suffix"": ""LLC"", ""user_agent"": ""Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/63.0.850.0 Mobile/25B697 Safari/531.2""}",en_AU,Mrs.,James,Ball,James Ball,m,1929-10-23,AU,Z27900118,2024-08-09,08-0504-5486,fbaker@example.com,Unit 21 ,89,Potter Spur,Park,South Douglas,251, NSW,"Unit 21 89 Potter Spur Park, South Douglas  NSW,  0251",2719371946233189,03/33,344,"Day, Mcintyre and Brown",LLC,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/63.0.850.0 Mobile/25B697 Safari/531.2"
628753,m,1991-12-22,82.5,2009,85.0,11352,2,B.Tech/B.E.,information technology,75.0,11352,1,2013,545,485,530,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.1282,-1.9521,-0.6048,0.653,0.6721,86852.0,"{""locale"": ""en_IN"", ""prefix"": ""Ms."", ""first_name"": ""Ojas"", ""last_name"": ""Bassi"", ""full_name"": ""Ojas Bassi"", ""gender"": ""m"", ""dob"": ""1966-11-20"", ""birth_country"": ""IN"", ""passport_number"": ""F07165686"", ""passport_expiry"": ""2027-06-01"", ""phone_number"": ""0439.779.084"", ""email"": ""anthony07@example.com"", ""secondary_address"": ""Suite 540 "", ""building_number"": ""3"", ""street_name"": ""Allen Lookout"", ""street_suffix"": ""Dip"", ""city"": ""West Kennethview"", ""postcode"": "" 2998"", ""state_abbr"": "" NSW"", ""address"": ""Suite 540 3 Allen Lookout Dip, West Kennethview  NSW,  2998"", ""cc_number"": ""30498117179416"", ""cc_expiry"": ""06/30"", ""cc_security_code"": ""9098"", ""company_name"": ""Wilson, Marshall and Villarreal"", ""company_suffix"": ""and Sons"", ""user_agent"": ""Mozilla/5.0 (Android 3.2.6; Mobile; rv:18.0) Gecko/18.0 Firefox/18.0""}",en_IN,Ms.,Ojas,Bassi,Ojas Bassi,m,1966-11-20,IN,F07165686,2027-06-01,0439.779.084,anthony07@example.com,Suite 540 ,3,Allen Lookout,Dip,West Kennethview,2998, NSW,"Suite 540 3 Allen Lookout Dip, West Kennethview  NSW,  2998",30498117179416,06/30,9098,"Wilson, Marshall and Villarreal",and Sons,Mozilla/5.0 (Android 3.2.6; Mobile; rv:18.0) Gecko/18.0 Firefox/18.0
1036215,m,1992-05-03,63.5,2010,65.72,5081,2,B.Tech/B.E.,computer science & engineering,60.0,5081,0,2014,430,460,320,0.23780283983757,355,-1,315,-1,-1,-1,-1,0.5591,1.0449,0.3174,-0.2344,0.6721,83451.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Chad"", ""last_name"": ""Steele"", ""full_name"": ""Chad Steele"", ""gender"": ""m"", ""dob"": ""1956-10-01"", ""birth_country"": ""AU"", ""passport_number"": ""557684074"", ""passport_expiry"": ""2029-09-21"", ""phone_number"": ""(03) 8023 5275"", ""email"": ""jake27@example.org"", ""secondary_address"": ""Level 2 "", ""building_number"": ""462"", ""street_name"": ""Christian Foreshore"", ""street_suffix"": ""Bridge"", ""city"": ""Jaclynborough"", ""postcode"": "" 2148"", ""state_abbr"": "" QLD"", ""address"": ""Level 2 462 Christian Foreshore Bridge, Jaclynborough  QLD,  2148"", ""cc_number"": ""4324430746768"", ""cc_expiry"": ""02/25"", ""cc_security_code"": ""331"", ""company_name"": ""Blackburn LLC"", ""company_suffix"": ""PLC"", ""user_agent"": ""Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_6; rv:1.9.2.20) Gecko/9050-04-13 00:15:52.822235 Firefox/3.6.3""}",en_AU,Mrs.,Chad,Steele,Chad Steele,m,1956-10-01,AU,557684074,2029-09-21,(03) 8023 5275,jake27@example.org,Level 2 ,462,Christian Foreshore,Bridge,Jaclynborough,2148, QLD,"Level 2 462 Christian Foreshore Bridge, Jaclynborough  QLD,  2148",4324430746768,02/25,331,Blackburn LLC,PLC,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_6; rv:1.9.2.20) Gecko/9050-04-13 00:15:52.822235 Firefox/3.6.3
449417,m,1988-01-01,76.0,2005,61.0,2088,2,MCA,computer application,85.0,2088,0,2012,464,475,575,0.960903087163164,595,-1,-1,-1,-1,-1,-1,-1.4992,-1.3713,-0.6343,0.1798,-1.1169,84167.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Jordan"", ""last_name"": ""Lane"", ""full_name"": ""Jordan Lane"", ""gender"": ""m"", ""dob"": ""2014-02-01"", ""birth_country"": ""AU"", ""passport_number"": ""Q46836122"", ""passport_expiry"": ""2025-11-08"", ""phone_number"": ""0432.058.466"", ""email"": ""donaldwhite@example.org"", ""secondary_address"": ""Apt. 173 "", ""building_number"": ""949"", ""street_name"": ""White View"", ""street_suffix"": ""Range"", ""city"": ""St. Jay"", ""postcode"": "" 2641"", ""state_abbr"": "" WA"", ""address"": ""Apt. 173 949 White View Range, St. Jay  WA,  2641"", ""cc_number"": ""4478082221973"", ""cc_expiry"": ""06/33"", ""cc_security_code"": ""668"", ""company_name"": ""Williams, Barrett and Stewart"", ""company_suffix"": ""PLC"", ""user_agent"": ""Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/41.0.852.0 Safari/536.2""}",en_AU,Mrs.,Jordan,Lane,Jordan Lane,m,2014-02-01,AU,Q46836122,2025-11-08,0432.058.466,donaldwhite@example.org,Apt. 173 ,949,White View,Range,St. Jay,2641, WA,"Apt. 173 949 White View Range, St. Jay  WA,  2641",4478082221973,06/33,668,"Williams, Barrett and Stewart",PLC,"Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/41.0.852.0 Safari/536.2"
96613,m,1988-10-07,74.6,2005,80.8,67,2,B.Tech/B.E.,electronics and communication engineering,72.45,67,0,2010,535,415,635,0.960603251997053,-1,466,-1,-1,-1,-1,-1,0.8192,0.3448,1.1074,-0.1727,1.4502,88820.0,"{""locale"": ""en_IN"", ""prefix"": ""Ms."", ""first_name"": ""Pranay"", ""last_name"": ""Hora"", ""full_name"": ""Pranay Hora"", ""gender"": ""m"", ""dob"": ""1994-08-24"", ""birth_country"": ""IN"", ""passport_number"": ""E38862330"", ""passport_expiry"": ""2025-03-27"", ""phone_number"": ""(02) 7926 1784"", ""email"": ""craig97@example.com"", ""secondary_address"": ""Apt. 550 "", ""building_number"": ""420"", ""street_name"": ""Jason Ramp"", ""street_suffix"": ""Trail"", ""city"": ""Fitzgeraldmouth"", ""postcode"": "" 2431"", ""state_abbr"": "" SA"", ""address"": ""Apt. 550 420 Jason Ramp Trail, Fitzgeraldmouth  SA,  2431"", ""cc_number"": ""36095763066964"", ""cc_expiry"": ""07/27"", ""cc_security_code"": ""372"", ""company_name"": ""Johnston-Bush"", ""company_suffix"": ""PLC"", ""user_agent"": ""Mozilla/5.0 (Android 2.3.3; Mobile; rv:35.0) Gecko/35.0 Firefox/35.0""}",en_IN,Ms.,Pranay,Hora,Pranay Hora,m,1994-08-24,IN,E38862330,2025-03-27,(02) 7926 1784,craig97@example.com,Apt. 550 ,420,Jason Ramp,Trail,Fitzgeraldmouth,2431, SA,"Apt. 550 420 Jason Ramp Trail, Fitzgeraldmouth  SA,  2431",36095763066964,07/27,372,Johnston-Bush,PLC,Mozilla/5.0 (Android 2.3.3; Mobile; rv:35.0) Gecko/35.0 Firefox/35.0
38441,m,1984-11-19,62.0,2002,62.0,395,2,MCA,computer application,72.02,395,0,2010,505,445,575,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.0464,0.2668,-1.7954,-0.6428,-1.2354,86315.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Timothy"", ""last_name"": ""Rodriguez"", ""full_name"": ""Timothy Rodriguez"", ""gender"": ""m"", ""dob"": ""2005-07-02"", ""birth_country"": ""AU"", ""passport_number"": ""K78516807"", ""passport_expiry"": ""2027-07-17"", ""phone_number"": ""02.2896.1685"", ""email"": ""morganmark@example.com"", ""secondary_address"": ""4/"", ""building_number"": ""466"", ""street_name"": ""Guzman Riverway"", ""street_suffix"": ""Circus"", ""city"": ""Phillipsburgh"", ""postcode"": "" 2919"", ""state_abbr"": "" NSW"", ""address"": ""4/466 Guzman Riverway Circus, Phillipsburgh  NSW,  2919"", ""cc_number"": ""343776204635503"", ""cc_expiry"": ""03/33"", ""cc_security_code"": ""154"", ""company_name"": ""King and Sons"", ""company_suffix"": ""and Sons"", ""user_agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/5604-11-30 09:01:33.224823 Firefox/3.8""}",en_AU,Mrs.,Timothy,Rodriguez,Timothy Rodriguez,m,2005-07-02,AU,K78516807,2027-07-17,02.2896.1685,morganmark@example.com,4/,466,Guzman Riverway,Circus,Phillipsburgh,2919, NSW,"4/466 Guzman Riverway Circus, Phillipsburgh  NSW,  2919",343776204635503,03/33,154,King and Sons,and Sons,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/5604-11-30 09:01:33.224823 Firefox/3.8
1269557,m,1990-07-30,52.93,2008,64.0,4793,2,B.Tech/B.E.,information technology,73.0,4793,0,2014,325,375,370,0.911395278391328,495,-1,500,-1,-1,-1,-1,0.2718,-0.1206,0.3174,-1.8824,-0.4776,84167.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Sean"", ""last_name"": ""Brown"", ""full_name"": ""Sean Brown"", ""gender"": ""m"", ""dob"": ""1936-01-17"", ""birth_country"": ""AU"", ""passport_number"": ""759245818"", ""passport_expiry"": ""2028-04-22"", ""phone_number"": ""08-1154-9771"", ""email"": ""jacksonjordan@example.org"", ""secondary_address"": ""Flat 25 "", ""building_number"": ""8"", ""street_name"": ""Downs Crescent"", ""street_suffix"": ""Common"", ""city"": ""Lake Stephanieton"", ""postcode"": "" 2986"", ""state_abbr"": "" ACT"", ""address"": ""Flat 25 8 Downs Crescent Common, Lake Stephanieton  ACT,  2986"", ""cc_number"": ""213112493937359"", ""cc_expiry"": ""01/28"", ""cc_security_code"": ""742"", ""company_name"": ""Nelson-Robertson"", ""company_suffix"": ""Group"", ""user_agent"": ""Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.19.4 (KHTML, like Gecko) Version/4.0.2 Safari/532.19.4""}",en_AU,Mrs.,Sean,Brown,Sean Brown,m,1936-01-17,AU,759245818,2028-04-22,08-1154-9771,jacksonjordan@example.org,Flat 25 ,8,Downs Crescent,Common,Lake Stephanieton,2986, ACT,"Flat 25 8 Downs Crescent Common, Lake Stephanieton  ACT,  2986",213112493937359,01/28,742,Nelson-Robertson,Group,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.19.4 (KHTML, like Gecko) Version/4.0.2 Safari/532.19.4"
390353,m,1990-04-14,78.0,2008,69.0,3717,2,B.Tech/B.E.,electronics and communication engineering,75.0,3717,1,2012,355,485,425,0.0587928000083534,325,200,-1,-1,-1,-1,-1,-0.2628,-0.5913,-0.1988,1.2374,-0.168999999999999,86315.0,"{""locale"": ""en_AU"", ""prefix"": ""Miss"", ""first_name"": ""Randy"", ""last_name"": ""West"", ""full_name"": ""Randy West"", ""gender"": ""m"", ""dob"": ""1995-10-20"", ""birth_country"": ""AU"", ""passport_number"": ""L96469026"", ""passport_expiry"": ""2029-09-07"", ""phone_number"": ""+61 8 2094 0833"", ""email"": ""taylorrebecca@example.com"", ""secondary_address"": ""91/"", ""building_number"": ""397"", ""street_name"": ""Sandra End"", ""street_suffix"": ""Mew"", ""city"": ""Megantown"", ""postcode"": "" 2807"", ""state_abbr"": "" NSW"", ""address"": ""91/397 Sandra End Mew, Megantown  NSW,  2807"", ""cc_number"": ""3552997241853400"", ""cc_expiry"": ""03/25"", ""cc_security_code"": ""477"", ""company_name"": ""Wade-Murphy"", ""company_suffix"": ""and Sons"", ""user_agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/5712-10-29 13:57:50.308868 Firefox/14.0""}",en_AU,Miss,Randy,West,Randy West,m,1995-10-20,AU,L96469026,2029-09-07,+61 8 2094 0833,taylorrebecca@example.com,91/,397,Sandra End,Mew,Megantown,2807, NSW,"91/397 Sandra End Mew, Megantown  NSW,  2807",3552997241853400,03/25,477,Wade-Murphy,and Sons,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/5712-10-29 13:57:50.308868 Firefox/14.0
1230200,m,1990-07-12,65.0,2008,65.4,1887,1,B.Tech/B.E.,computer science & engineering,67.72,1887,0,2014,490,615,725,0.744758354008939,595,-1,438,-1,-1,-1,-1,-0.3027,-0.7866,-1.527,1.9207,-1.6273,86315.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Samuel"", ""last_name"": ""Carter"", ""full_name"": ""Samuel Carter"", ""gender"": ""m"", ""dob"": ""1915-10-20"", ""birth_country"": ""AU"", ""passport_number"": ""K54079291"", ""passport_expiry"": ""2025-10-31"", ""phone_number"": ""+61.3.6147.9280"", ""email"": ""tategeorge@example.com"", ""secondary_address"": ""Suite 358 "", ""building_number"": ""8"", ""street_name"": ""Theresa Elbow"", ""street_suffix"": ""River"", ""city"": ""Shannonchester"", ""postcode"": "" 2941"", ""state_abbr"": "" NSW"", ""address"": ""Suite 358 8 Theresa Elbow River, Shannonchester  NSW,  2941"", ""cc_number"": ""6538605075651020"", ""cc_expiry"": ""11/24"", ""cc_security_code"": ""541"", ""company_name"": ""Nelson, Black and Waters"", ""company_suffix"": ""PLC"", ""user_agent"": ""Opera/8.54.(Windows NT 5.01; tr-CY) Presto/2.9.187 Version/11.00""}",en_AU,Mrs.,Samuel,Carter,Samuel Carter,m,1915-10-20,AU,K54079291,2025-10-31,+61.3.6147.9280,tategeorge@example.com,Suite 358 ,8,Theresa Elbow,River,Shannonchester,2941, NSW,"Suite 358 8 Theresa Elbow River, Shannonchester  NSW,  2941",6538605075651020,11/24,541,"Nelson, Black and Waters",PLC,Opera/8.54.(Windows NT 5.01; tr-CY) Presto/2.9.187 Version/11.00
982729,m,1993-02-24,53.4,2010,66.0,387,2,B.Tech/B.E.,information technology,60.62,387,0,2014,300,520,330,0.744758354008939,335,-1,438,-1,-1,-1,-1,-0.3027,0.2124,1.0859,1.1601,-0.4776,84167.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Anthony"", ""last_name"": ""Graham"", ""full_name"": ""Anthony Graham"", ""gender"": ""m"", ""dob"": ""2018-02-04"", ""birth_country"": ""AU"", ""passport_number"": ""G40820009"", ""passport_expiry"": ""2025-11-15"", ""phone_number"": ""(02).5052.9162"", ""email"": ""keithwright@example.org"", ""secondary_address"": ""Flat 22 "", ""building_number"": ""4"", ""street_name"": ""Stacy Access"", ""street_suffix"": ""Circlet"", ""city"": ""Pittston"", ""postcode"": "" 2602"", ""state_abbr"": "" QLD"", ""address"": ""Flat 22 4 Stacy Access Circlet, Pittston  QLD,  2602"", ""cc_number"": ""180049372993641"", ""cc_expiry"": ""08/30"", ""cc_security_code"": ""5244"", ""company_name"": ""Rubio, Stewart and Clark"", ""company_suffix"": ""and Sons"", ""user_agent"": ""Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_6) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/62.0.825.0 Safari/532.1""}",en_AU,Mrs.,Anthony,Graham,Anthony Graham,m,2018-02-04,AU,G40820009,2025-11-15,(02).5052.9162,keithwright@example.org,Flat 22 ,4,Stacy Access,Circlet,Pittston,2602, QLD,"Flat 22 4 Stacy Access Circlet, Pittston  QLD,  2602",180049372993641,08/30,5244,"Rubio, Stewart and Clark",and Sons,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_6) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/62.0.825.0 Safari/532.1"
